ds,y,yhat,residual,Z_Residual
2025-12-18,6089.55,4820.256632111839,1269.293367888161,0.7600446503440961
2025-12-19,5211.330000000001,4721.575646334797,489.7543536652038,0.2934388184376672
2025-12-20,4956.07,4555.877211797997,400.1927882020027,0.2398302780088663
2025-12-21,855.28,2488.238220114923,-1632.958220114923,-0.977145524764464
2025-12-22,844.47,2079.601839515285,-1235.131839515285,-0.7390200353570462
2025-12-23,6128.09,4442.502040023774,1685.5879599762266,1.0092245899177719
2025-12-24,6063.96,5021.187030791811,1042.7729692081894,0.6244571593508437
2025-12-25,5115.91,5244.8970134744195,-128.98701347441965,-0.07691895080995528
2025-12-26,5598.95,5244.3621812843685,354.58781871563133,0.21253267732692094
2025-12-27,5997.92,5180.866635869994,817.0533641300062,0.48934899647065605
2025-12-28,834.59,3217.9024236026426,-2383.3124236026424,-1.4262823106787286
2025-12-29,851.9599999999999,2914.6401861772674,-2062.6801861772674,-1.2343626387313065
2025-12-30,6742.389999999999,5381.685824994407,1360.7041750055923,0.8147600846226273
2025-12-31,4929.72,6061.241991326105,-1131.5219913261044,-0.6770026654423389
